NAME	TITLE	SCORE	
LINC00152		-1.6982133	
CCDC170		-1.6988713	
PREB		-1.7010654	
TRIB3		-1.701151	
DEPDC1		-1.7049762	
APBB2		-1.7055486	
TRPC6		-1.7055557	
COL21A1		-1.7067345	
RNF222		-1.70686	
WFDC3		-1.708793	
MCL1		-1.7088373	
RNF20		-1.7090842	
TRIM65		-1.7093036	
NPM2		-1.709994	
LSP1P5		-1.7108872	
IRX2		-1.7110462	
CACNB2		-1.7111493	
CERK		-1.7124583	
PRDM1		-1.7130688	
PRR11		-1.7164867	
TNFRSF11A		-1.7185061	
OLFM2		-1.7194482	
ZNF704		-1.7200869	
VSIG4		-1.7209333	
REXO4		-1.7215867	
LSMEM2		-1.7217594	
MAP4		-1.7233946	
ADGRE5		-1.7250551	
TOMM5		-1.7256258	
CD99L2		-1.7309422	
KIF15		-1.731909	
SLC39A7		-1.7330378	
SNX10		-1.7347423	
TM6SF1		-1.735687	
RASGRP4		-1.7372322	
CSRP2		-1.7372816	
PSMC3IP		-1.7387155	
GADD45G		-1.740063	
UBQLN1		-1.7402989	
FLRT2		-1.7406214	
KLHL35		-1.7409962	
BCHE		-1.7425088	
CYB561A3		-1.7430618	
ATG101		-1.7467642	
RTTN		-1.7472228	
CENPN		-1.7489334	
GUCY1B3		-1.749315	
BRCA1		-1.7515649	
TXNDC5		-1.7518551	
ASIC1		-1.7522991	
HRH3		-1.7527019	
CTH		-1.7532443	
RRAGD		-1.7559729	
TXNRD1		-1.7573633	
KDELC2		-1.7581275	
TTF1		-1.7583803	
MSLN		-1.7589039	
CEBPE		-1.758927	
NRAS		-1.7600211	
TNFAIP8L2		-1.7606841	
POPDC3		-1.7614819	
ASAP2		-1.762342	
PDE2A		-1.7624898	
LYL1		-1.76366	
ARHGEF39		-1.7637697	
TET1		-1.7646388	
TDRD7		-1.7661309	
C12orf75		-1.7699853	
PKHD1L1		-1.7712923	
FAM219A		-1.7714823	
ATP2B2		-1.7718347	
INVS		-1.771837	
KCNH7		-1.7731712	
CEP85		-1.7765052	
PLEKHO2		-1.7771283	
IARS		-1.7786022	
PROCA1		-1.7791233	
ICAM3		-1.7799982	
DNAJC25		-1.7801076	
ARHGEF37		-1.7819575	
ABCG2		-1.7830195	
FANCE		-1.7846559	
UCK2		-1.7853986	
NANS		-1.7859987	
KIAA1549L		-1.7873142	
HIVEP1		-1.7895521	
KLHDC8B		-1.7906092	
UGT3A2		-1.7918768	
YARS		-1.7925016	
SENP2		-1.7929525	
SIGLEC16		-1.7946935	
MEFV		-1.7958465	
SEC14L1		-1.7974141	
STAB1		-1.7975613	
ATG13		-1.7981699	
LPAR4		-1.7983619	
IFITM1		-1.8009213	
ADCY1		-1.8021606	
DPH3		-1.8023854	
DLGAP5		-1.803656	
POLR3G		-1.8059987	
TARP		-1.8064555	
C16orf89		-1.8086835	
KLHL13		-1.8107208	
TTC16		-1.8110521	
PHGDH		-1.8126451	
HIF3A		-1.8127536	
TMEM136		-1.8128018	
NCALD		-1.8136536	
VENTX		-1.814934	
NLN		-1.8172383	
LRRC42		-1.8174379	
SRD5A1		-1.8182235	
MFGE8		-1.8195087	
TPSAB1		-1.8222996	
HIST1H2AG		-1.8229876	
PDIA2		-1.8295841	
MTUS2		-1.8317287	
HROB		-1.8335027	
NUP210		-1.8341488	
ADM2		-1.8352624	
TBX4		-1.8354118	
ANKRD55		-1.8358841	
MPDZ		-1.8374736	
COL4A1		-1.8379171	
MYL4		-1.8381575	
CRYBB3		-1.8396336	
ST7-AS1		-1.8425628	
KNTC1		-1.8427433	
PRRT2		-1.8435017	
METRNL		-1.8436526	
SPC24		-1.8446766	
FRMD5		-1.8480512	
BRSK2		-1.8493572	
P2RX1		-1.8500091	
TRIO		-1.8506949	
PLAC1		-1.8532827	
TOPBP1		-1.8543938	
BBOF1		-1.8553509	
GINS1		-1.8557487	
HDC		-1.8580815	
LINC02800		-1.8582109	
ETS1		-1.8589575	
UAP1L1		-1.8623873	
ATL3		-1.8643491	
TMEM215		-1.8647324	
KCNMB2		-1.8648643	
TRAF1		-1.8651069	
GNG10		-1.8654127	
IL6ST		-1.8680834	
ZNF833P		-1.8683634	
TMEM104		-1.8686017	
WDR76		-1.8707029	
TYMS		-1.8707708	
GAGE12D		-1.872242	
F2RL3		-1.8724703	
TRIM46		-1.8733029	
HAUS6		-1.87412	
ADGRG3		-1.8742294	
WT1		-1.8743478	
ACSL6		-1.8753679	
LRRFIP2		-1.876361	
PSMD11		-1.8766248	
PCDH15		-1.8780112	
CLDN18		-1.8807127	
FAM161A		-1.8822063	
FAM196A		-1.8827548	
SAT1		-1.8867078	
SGCB		-1.8872368	
LINC00426		-1.8925136	
SNX29		-1.8925424	
LCNL1		-1.8948137	
MAP3K3		-1.8951604	
LPCAT1		-1.8956907	
NAA35		-1.8959919	
RGP1		-1.8965664	
TK1		-1.8966881	
FUT7		-1.8979231	
ARPIN		-1.8981743	
ANXA2R		-1.8984928	
DDX31		-1.9030489	
ANKRD19P		-1.903348	
JAGN1		-1.9033781	
CLIP2		-1.9043682	
HRSP12		-1.904519	
BTN1A1		-1.9060218	
RBSN		-1.9068012	
TIAM2		-1.9073339	
SCN3A		-1.9116613	
BLM		-1.9133962	
MPZL1		-1.916729	
TRIM63		-1.918865	
METTL24		-1.9195052	
LMO3		-1.9200027	
TLN2		-1.920287	
NUCB2		-1.9205477	
CEP112		-1.92257	
KISS1		-1.9244279	
CD101		-1.9246064	
SMPD3		-1.9250375	
CT62		-1.9252118	
SYNGR3		-1.9271747	
SMO		-1.9272443	
SPTBN2		-1.931025	
TMEM266		-1.9313092	
GFOD1		-1.9346523	
DOCK3		-1.9355958	
SH2D4B		-1.9371954	
ZFTA		-1.9377121	
FLJ16779		-1.937876	
P2RY12		-1.9414608	
BCL6B		-1.9420028	
KIR3DL2		-1.944906	
EPGN		-1.9460222	
NUAK2		-1.9478998	
PDE3B		-1.9479096	
MEF2C		-1.9504125	
SKA1		-1.9513507	
STMN3		-1.958167	
MAPK15		-1.9608265	
GFI1B		-1.9616104	
GPATCH11		-1.9617354	
NCAPG2		-1.9625297	
CYP2U1		-1.9636796	
RELB		-1.9647173	
KHDC1		-1.9651394	
NOD2		-1.9658679	
JMJD1C-AS1		-1.9683412	
INMT		-1.9692656	
MMP2		-1.9699949	
ABCA1		-1.9704531	
DPH2		-1.9724672	
GPM6B		-1.9729424	
IFITM2		-1.9734212	
TMED5		-1.9759651	
ACPP		-1.9768243	
TPST2		-1.9778247	
POM121L8P		-1.9780087	
LINGO2		-1.9784287	
HEYL		-1.9801922	
NAT2		-1.9826684	
RCL1		-1.9833726	
NEIL3		-1.9853811	
FBXO18		-1.9857211	
FBXO15		-1.9869068	
SPOUT1		-1.9870455	
MCUR1		-1.9874349	
INPP5B		-1.989992	
PRDX4		-1.9915392	
GOLGA2		-1.9923556	
IQCD		-1.992391	
RAD23B		-1.9939814	
CLCF1		-1.9950153	
CKS1B		-1.9950328	
NCBP1		-1.9950646	
LRRC4B		-1.9953617	
ZMYND19		-1.9975634	
CD200R1		-1.9979724	
EXOSC3		-1.9992064	
SLC13A4		-2.0005374	
KCNQ4		-2.0030081	
ZBTB8B		-2.0035691	
CLEC4F		-2.005396	
BRE-AS1		-2.007108	
NASP		-2.0101652	
ARHGEF10		-2.0122063	
CD1D		-2.0135772	
RACGAP1		-2.0175428	
HLA-DRB1		-2.0184767	
CAMK4		-2.0195384	
ARHGAP10		-2.021551	
MBOAT1		-2.0220454	
ANKRD27		-2.0221548	
FAM166B		-2.0233877	
PSG1		-2.0234501	
PTP4A1		-2.0247948	
NHSL2		-2.024831	
CLCN4		-2.0252728	
LINC00189		-2.026173	
NDUFAF6		-2.0268462	
NETO2		-2.0271926	
STK33		-2.0272596	
TCL1B		-2.0273736	
BOP1		-2.0281768	
KLF6		-2.0285056	
RXRG		-2.0349178	
PRKCDBP		-2.0354831	
NAT16		-2.0367935	
ANGPT1		-2.0368435	
STAC3		-2.0408237	
MCM4		-2.0421522	
SMCO2		-2.0427036	
MYOM1		-2.0437572	
C1orf115		-2.0453262	
OR51E1		-2.0457602	
HSD3B7		-2.047794	
C1orf112		-2.047855	
ZNF706		-2.0492826	
ISCA1P1		-2.0517793	
TMSB15A		-2.0564184	
KIAA1524		-2.0569503	
FJX1		-2.0574737	
SPTAN1		-2.0577922	
PKP2		-2.0589044	
MLF1		-2.0589292	
IER2		-2.062818	
KLF17		-2.0633476	
RC3H2		-2.06472	
CD1E		-2.064722	
BHMT2		-2.0648932	
P3H1		-2.0650778	
AFAP1		-2.067029	
SAMD14		-2.0686057	
CELF5		-2.069345	
PHOSPHO1		-2.0764382	
ABCB4		-2.0783587	
LINC02872		-2.0787082	
NACC2		-2.0805273	
SORBS2		-2.0830147	
RUBCN		-2.083061	
GAB1		-2.0878909	
SEC13		-2.0892494	
ORAI1		-2.091589	
SYNPO		-2.092058	
CCDC184		-2.096665	
HOPX		-2.0980926	
PLIN1		-2.099306	
CLEC4D		-2.099651	
C12orf54		-2.1025765	
REXO2		-2.102694	
CERS6		-2.1029677	
HIST1H1E		-2.1061707	
TYROBP		-2.1082692	
CCNI2		-2.109206	
BEND4		-2.1138444	
BRIP1		-2.1147442	
SLC17A7		-2.1153142	
RNASEH2A		-2.1154363	
CD72		-2.115466	
ELMO1		-2.115582	
RBL1		-2.115762	
PLAC9		-2.1160033	
TPX2		-2.1199574	
ZDHHC1		-2.1239405	
TMEM150C		-2.1243014	
TMTC1		-2.128936	
EXOC3L4		-2.1310754	
OSGIN2		-2.1316717	
PNMA6A		-2.131987	
TRPM5		-2.1320925	
SNX8		-2.1321099	
SNCA		-2.1321557	
WNT5B		-2.1324987	
ATAD5		-2.1338382	
TMPRSS9		-2.1341302	
RAB39A		-2.1354475	
CCL28		-2.1364944	
WDR5		-2.1404607	
KIAA1841		-2.1419904	
FAM163A		-2.1429152	
RORA		-2.143658	
GATS		-2.1439023	
YIF1B		-2.1441119	
APCDD1L		-2.1488066	
DDAH1		-2.1496773	
TRAIP		-2.1501553	
GRM2		-2.152637	
SYCE2		-2.1538188	
LILRA5		-2.155069	
TREM2		-2.1567478	
SOX10		-2.1592002	
UBASH3B		-2.160577	
FAM26F		-2.1623857	
LINC00592		-2.1636202	
CEP170		-2.165807	
HFM1		-2.168355	
ADAMTS9		-2.1684813	
NELFB		-2.1686895	
CLEC12A		-2.1697385	
BDKRB2		-2.171697	
SPACA9		-2.172344	
TEAD1		-2.1759706	
IQCG		-2.177103	
MARCH4		-2.1774397	
SLC7A10		-2.1777089	
PTGER2		-2.1809578	
KCNJ13		-2.1812587	
HIST1H2BO		-2.182147	
CENPJ		-2.182437	
EPHA10		-2.1841195	
GRIK1		-2.1845179	
ESR1		-2.1857421	
GAS2L3		-2.1859844	
GRHPR		-2.1861286	
PLSCR4		-2.1877887	
NUAK1		-2.189076	
PRDM6		-2.1924512	
PIK3CG		-2.1930697	
FAM111B		-2.1939251	
USP6NL		-2.19636	
PAPPA		-2.1981392	
SGCE		-2.1984577	
DIRAS1		-2.1986156	
RPRML		-2.2013736	
SOCS3		-2.203713	
CXCL6		-2.2048125	
RGS18		-2.20487	
PNMAL2		-2.2052326	
MED8		-2.2064102	
LINC01588		-2.2069283	
EFCAB12		-2.209287	
SFRP2		-2.2108762	
LINC00319		-2.211927	
CA4		-2.212728	
SMAP2		-2.2127454	
ZFAND5		-2.21435	
C1orf216		-2.214797	
MCM5		-2.2151582	
SLAMF7		-2.2161407	
LILRB5		-2.2162497	
SLC5A6		-2.2165902	
LOC284379		-2.2166026	
GFRA2		-2.2168925	
CTXN1		-2.218268	
CREM		-2.2235339	
EPB41L3		-2.2237835	
PTPN5		-2.2243547	
CDK5R2		-2.2252786	
SLC9B2		-2.2253468	
PC		-2.2295105	
PKMYT1		-2.2318215	
GNGT2		-2.235081	
TRPC4		-2.2437315	
PDE8B		-2.2443457	
SEC61G		-2.24495	
TREML3P		-2.2472608	
CYP21A2		-2.247717	
UPF2		-2.2497704	
RPA3		-2.2511027	
MRO		-2.2512732	
PPP1R14D		-2.2526863	
MKI67		-2.2544944	
COLEC11		-2.257319	
CFAP74		-2.2583635	
ZBTB16		-2.2585325	
ACY3		-2.2587225	
CDK6		-2.2596433	
NKAIN1		-2.26367	
ATP6V1C2		-2.264213	
FAM171A2		-2.2642453	
GGT5		-2.2663414	
CHST12		-2.267005	
BUB1		-2.2717113	
TMC5		-2.2732575	
OSMR		-2.2736094	
PTPRCAP		-2.2740567	
ADAM23		-2.275403	
FER1L5		-2.2757213	
GNE		-2.2793698	
MAN1B1		-2.2830138	
AVIL		-2.2841122	
NPBWR1		-2.2858822	
STBD1		-2.2864888	
PGR		-2.2882805	
MXRA7		-2.2888198	
SLC36A2		-2.2890544	
LRRC59		-2.2896018	
FUT1		-2.2899141	
ALPPL2		-2.2909017	
SLC6A16		-2.2917986	
WDHD1		-2.2920728	
PHF21B		-2.2925427	
SLC46A1		-2.2925885	
OPCML		-2.2932005	
ESPL1		-2.297356	
GVINP1		-2.2982454	
PPP1R18		-2.300032	
MAP4K4		-2.302091	
SLC25A19		-2.3027856	
CDC25A		-2.303803	
LHX3		-2.3038714	
WARS		-2.3054063	
ADRA2A		-2.3057728	
KIF18A		-2.308436	
SLC25A43		-2.3103383	
GDI2		-2.3103466	
TXK		-2.3106415	
FCGR1C		-2.3115783	
PHF24		-2.318527	
CCL20		-2.3189518	
S1PR1		-2.320228	
SAMD3		-2.3215227	
KLHL23		-2.3219001	
CISH		-2.3275964	
HSPA5		-2.3332696	
LRP2		-2.3407815	
CXCR4		-2.3409045	
ADAMTS17		-2.3416884	
ZFHX4-AS1		-2.3432336	
RCAN2		-2.34343	
TULP2		-2.344318	
RAD51D		-2.3447318	
SAC3D1		-2.345828	
ITIH3		-2.3471992	
LGALS12		-2.3477564	
LAMP5		-2.3485966	
MORC4		-2.3492758	
ZNF683		-2.3548212	
SEMA6D		-2.3553498	
TOR1A		-2.3594084	
ARHGEF15		-2.359754	
ADCY9		-2.3616347	
C5orf34		-2.3645554	
PABPC4L		-2.3647275	
HIPK4		-2.3677995	
MAN1B1-AS1		-2.3683913	
IL18RAP		-2.3687046	
MLC1		-2.369287	
FGD3		-2.3695166	
LRRC8A		-2.370815	
NCR3		-2.3709729	
CDCA7L		-2.3725019	
MIR4435-2HG		-2.3758857	
RABGAP1L		-2.3769162	
SLC15A3		-2.3783083	
HOMER2		-2.379047	
SSR3		-2.3798368	
PLD6		-2.3817573	
MT1DP		-2.3832803	
KCNAB2		-2.387069	
SLC25A18		-2.3878622	
ASS1		-2.3903131	
APBB1		-2.3926048	
FGF14		-2.3938947	
RGS10		-2.3944528	
BMS1P20		-2.3976898	
TNFRSF18		-2.3986015	
C1orf162		-2.4000232	
ZBTB46		-2.401449	
KLF9		-2.4074433	
IKZF3		-2.4089558	
GDPD5		-2.4111848	
LIMS2		-2.411248	
MRC1		-2.4116542	
OTX1		-2.4123328	
CHRNE		-2.4129057	
PRAM1		-2.4136128	
KCNA2		-2.4178066	
CD163L1		-2.4204826	
SIGLEC17P		-2.4207509	
PAQR4		-2.4208639	
P2RX4		-2.4229317	
KCNIP1		-2.4240983	
SPRR2F		-2.4249792	
KLF8		-2.4275808	
YKT6		-2.4298189	
BMPER		-2.431952	
RAD51		-2.4320745	
ST3GAL3		-2.4334674	
TMEM273		-2.4348822	
CFAP57		-2.4369075	
SLC31A2		-2.4372594	
RAB30		-2.4383352	
ANKRD1		-2.4439502	
SELPLG		-2.4444995	
EXO1		-2.4448729	
ANGPTL6		-2.4450862	
SLC22A20		-2.4464865	
IFITM3		-2.4499414	
MFRP		-2.4515584	
APOE		-2.4518216	
A2M		-2.451828	
HYAL1		-2.4523506	
PDGFC		-2.459672	
FOXC2		-2.4654992	
PGM3		-2.4662578	
CARMN		-2.4663594	
TMEM52		-2.4676619	
IGF2BP1		-2.4677217	
RBP5		-2.4696403	
TSPAN32		-2.4696774	
GCGR		-2.473489	
LAMP3		-2.4749515	
MMP25		-2.4776855	
CDKN2B-AS1		-2.4777076	
PRICKLE2		-2.4783494	
JARID2		-2.4814897	
CD3D		-2.4822803	
MFI2		-2.4828503	
PSMD2		-2.4840035	
RNASE6		-2.4894383	
TAT		-2.492524	
SH3BP5		-2.4927886	
TAF3		-2.4959366	
RNF112		-2.4960089	
TDRKH		-2.498887	
BMF		-2.5004153	
FAM101B		-2.500512	
CNGA3		-2.5008976	
TBC1D16		-2.5014727	
SEPT1		-2.5052788	
PTN		-2.505571	
TCN2		-2.5057254	
RRAD		-2.5065513	
ABI3		-2.5074532	
AURKB		-2.512595	
TRIM44		-2.5134873	
SLC47A1		-2.513507	
GPC4		-2.5139713	
TMEM119		-2.5166762	
NMUR1		-2.5175774	
TGFB1I1		-2.521233	
ZDHHC14		-2.5215342	
NR4A1		-2.523232	
CCNYL1		-2.5233943	
PCED1B-AS1		-2.5263507	
ENO3		-2.5301359	
SMC6		-2.5310123	
LIX1L		-2.532036	
PTH1R		-2.5335624	
ALAD		-2.534093	
FAM64A		-2.5355406	
PHYHD1		-2.5355668	
PPP2R3A		-2.5363476	
MKX		-2.544245	
TMOD1		-2.5450196	
PDGFRA		-2.5460627	
FMNL2		-2.5478709	
FCER2		-2.5490324	
MARCH10		-2.549711	
WWC3		-2.5537698	
ACTN3		-2.5551848	
SCN1B		-2.5567455	
DDN		-2.5572166	
CPPED1		-2.5584078	
MAST2		-2.5586119	
FNIP2		-2.5624425	
RBM17		-2.5627968	
DOLK		-2.5686202	
CXCL5		-2.574072	
DPM2		-2.57453	
FGF2		-2.5751088	
PLA2G16		-2.575648	
ZMYND15		-2.576731	
FBLN5		-2.5768917	
LGR6		-2.5818126	
CCDC158		-2.5823789	
ARMC9		-2.5877392	
PAQR5		-2.5877826	
LRRN1		-2.5892622	
ATAD2		-2.5896947	
GNB3		-2.5906615	
MS4A14		-2.5946987	
RECQL4		-2.5985422	
RCAN1		-2.6007006	
RTN3		-2.601022	
CDCA7		-2.6018195	
EPYC		-2.6051674	
PDXP		-2.6060905	
CASS4		-2.6089487	
AS3MT		-2.6093283	
DTL		-2.6128843	
C2ORF48		-2.6152372	
CLDN11		-2.6163177	
CUEDC1		-2.620415	
FLT3		-2.6209779	
PID1		-2.623394	
TLR1		-2.6245322	
LRR1		-2.632533	
FAM72D		-2.6330497	
MYL9		-2.634218	
ARPC5L		-2.6351252	
CCDC3		-2.6373158	
PMEPA1		-2.6373844	
TULP3		-2.6390138	
RFX3		-2.6403055	
CFAP20DC		-2.6404402	
PRKAR2B		-2.6414537	
ABTB2		-2.6419919	
SLC7A6		-2.6435683	
RMI2		-2.644289	
PON1		-2.6449187	
ANKH		-2.647403	
GMPS		-2.6474378	
TOR1B		-2.6502051	
TMCC2		-2.6504726	
SHCBP1		-2.6507251	
AOC3		-2.653059	
ITGA8		-2.6543114	
BSPRY		-2.6575444	
MSH2		-2.66097	
PAH		-2.661048	
PLOD1		-2.6644871	
TBC1D10C		-2.664544	
CDCA3		-2.665386	
ZNRF3		-2.6663208	
SEPT5		-2.6665173	
ZNF385D		-2.6743257	
POLA2		-2.6761339	
PLXND1		-2.6767163	
SLC11A1		-2.6771035	
GDAP1L1		-2.679367	
KPNA2		-2.6810112	
SAPCD2		-2.686444	
RSPO2		-2.6870284	
RHOJ		-2.6879323	
SLC29A4		-2.6883197	
GJA5		-2.6892211	
NAB2		-2.690109	
CFP		-2.691885	
SPARCL1		-2.6923208	
MAPKAP1		-2.6956258	
PDZD2		-2.6961348	
CDH15		-2.6969676	
PLCL2		-2.697774	
BEAN1		-2.699322	
CFI		-2.7013452	
EXOC3-AS1		-2.702456	
IFT122		-2.702688	
NPC1		-2.703075	
RAC3		-2.7038944	
SCML4		-2.7039697	
RADIL		-2.706091	
FAM83D		-2.706379	
HTRA1		-2.7082212	
ZDHHC18		-2.7089362	
DIRAS2		-2.7128165	
ODF2		-2.7140877	
SPNS2		-2.7152169	
MAT1A		-2.715221	
GNA12		-2.719042	
ENHO		-2.7232182	
TCEAL5		-2.7237868	
AOC1		-2.7256424	
PTP4A3		-2.7265148	
SUSD6		-2.7272809	
TLDC2		-2.730053	
MT2A		-2.734225	
XK		-2.7360587	
FAM43A		-2.7373326	
DFNB31		-2.7422383	
OGN		-2.7492151	
RNF26		-2.749731	
ERP27		-2.7509243	
LGALS1		-2.7527833	
DIO1		-2.7545035	
HCG27		-2.7547395	
SLC6A9		-2.7562792	
BBOX1		-2.7581582	
NUP214		-2.7599602	
VCL		-2.7602844	
PDLIM2		-2.7648356	
SALL1		-2.765734	
ZSCAN5B		-2.766586	
CDC45		-2.768928	
VSTM4		-2.7713995	
FGD6		-2.775557	
CTSV		-2.7778437	
CD177		-2.7811947	
SMTNL2		-2.7814605	
NTF3		-2.7816818	
ORAOV1		-2.7821567	
COLEC12		-2.7840464	
RYR1		-2.7853746	
SNX30		-2.786828	
PGBD1		-2.7872963	
TEK		-2.7882774	
KIAA2022		-2.790385	
SEPT11		-2.7936099	
NES		-2.7936814	
MNS1		-2.7953734	
SUSD5		-2.7956464	
MATN4		-2.7965825	
AIF1		-2.7975812	
GPRIN1		-2.8025942	
HRASLS5		-2.8029852	
FAM171A1		-2.805665	
CRSP8P		-2.8058121	
RELT		-2.8092496	
ART5		-2.8144052	
KIF1A		-2.8149865	
MIR99AHG		-2.8172874	
DRAXIN		-2.8200963	
DKK1		-2.8208675	
GNLY		-2.82278	
TRPC1		-2.8256583	
SCUBE2		-2.8285613	
GAPT		-2.8291764	
BIRC5		-2.837073	
VSNL1		-2.8374622	
ANKRD45		-2.8389237	
CCNE1		-2.840721	
CAMK2N2		-2.8451772	
GZMH		-2.8473864	
TNS1		-2.8478477	
DNM3		-2.8484821	
CD14		-2.8509274	
AURKA		-2.8522594	
CCDC138		-2.8561795	
MAP1LC3C		-2.8566835	
ARHGAP22		-2.8617554	
BMP6		-2.8646936	
SGPP1		-2.8671422	
NCR1		-2.871744	
CLEC17A		-2.8732066	
ZCCHC5		-2.8736377	
LRRN3		-2.8754892	
SPECC1		-2.8778527	
APC2		-2.8801982	
MYADML2		-2.8806236	
SYBU		-2.8822505	
DNAJB5		-2.8845599	
PUM3		-2.8847876	
TMEM240		-2.8943756	
CDK2		-2.8983166	
STOM		-2.8987374	
PRR34		-2.905061	
ECM2		-2.9054694	
BHLHE22		-2.906796	
SLAMF9		-2.9088655	
PRX		-2.9089553	
PLK1		-2.909084	
FBXW5		-2.9103918	
SULT1E1		-2.9116402	
CEP128		-2.915553	
VASH1		-2.9187062	
TMC1		-2.9237027	
MYO15A		-2.9239652	
GNG4		-2.9243774	
MATK		-2.92526	
C17orf107		-2.9257166	
POLA1		-2.9369454	
CTNND2		-2.9372659	
HTR2A		-2.938029	
FOXP2		-2.9387374	
CNIH2		-2.9392605	
PPP1R12B		-2.9400446	
LPIN2		-2.9463484	
PRSS30P		-2.9565957	
CCBE1		-2.9604232	
SLC15A2		-2.9611256	
STEAP1		-2.9611957	
ASB5		-2.9625678	
DSCC1		-2.9643316	
HIST2H4A		-2.9650948	
CPNE5		-2.9675863	
EHD1		-2.9677513	
LOC653786		-2.9678528	
CHRNB1		-2.9720995	
PGM5P2		-2.9738114	
PDK4		-2.9764054	
RIBC2		-2.9793286	
IL1RL1		-2.989148	
ADAM6		-2.9924052	
SYT5		-3.001504	
BCL2		-3.002848	
RAET1L		-3.0033393	
FAM20A		-3.0092447	
TMPRSS3		-3.0111701	
FCGR1B		-3.0145702	
CSTF2		-3.0156326	
CCDC141		-3.016291	
BCL2L15		-3.0184128	
SDK2		-3.0207853	
BACE1		-3.0218859	
PCDHGA12		-3.0230005	
NCEH1		-3.023968	
MS4A4A		-3.0242157	
FAM65B		-3.0249717	
TEX30		-3.0261903	
GLE1		-3.0266988	
MEF2B		-3.0275974	
NUDT10		-3.0287032	
ROR1		-3.0350332	
LRCH2		-3.035738	
ARHGAP42		-3.0360196	
STK17B		-3.0376723	
CACNA2D3		-3.0385013	
MPL		-3.0396006	
FANCG		-3.0409071	
SLC27A4		-3.0424023	
KSR1		-3.043809	
ARNTL2		-3.0438805	
IL13		-3.0439024	
EBF1		-3.0441303	
PRLR		-3.0456538	
F2		-3.048786	
STX1B		-3.0489461	
NEMP1		-3.051314	
NEURL1B		-3.0552409	
ITPR1		-3.0554538	
SLC31A1		-3.0570273	
GPR141		-3.0625134	
GPR34		-3.0652428	
DEGS1		-3.065913	
MYO1B		-3.0683103	
LINC02085		-3.0691783	
DCHS2		-3.0694258	
HNF1A		-3.0725415	
LINC00518		-3.0735457	
AFAP1L1		-3.0748692	
SLIT1		-3.0755923	
ADCY5		-3.0789812	
EFEMP2		-3.0828202	
UGT8		-3.0842273	
SORBS3		-3.0859892	
ZNF331		-3.08694	
ENTHD1		-3.0874228	
IL17RB		-3.0893767	
SKP2		-3.0908105	
NUPR1		-3.09455	
LYN		-3.0955174	
MALT1		-3.0958893	
CYTH3		-3.0976346	
MT1X		-3.1001697	
CSF1R		-3.1037002	
TLN1		-3.1053674	
DYSF		-3.1105804	
CSF2		-3.110821	
GOLGA8CP		-3.1131244	
RHPN2		-3.1131625	
MYCNOS		-3.1132607	
HCG22		-3.1161733	
CH25H		-3.1164129	
PRIM1		-3.117559	
PEAK3		-3.1198192	
C1QA		-3.120113	
ATP6V1B1		-3.120215	
TTC7A		-3.1211202	
EXOSC2		-3.1232355	
CILP2		-3.1239865	
COL18A1		-3.1254222	
LINC00473		-3.1256888	
AQP7		-3.12754	
EPB41L4B		-3.1286888	
TCP10L		-3.1295943	
AGO2		-3.1317823	
GADD45B		-3.136609	
STX5		-3.1372042	
EHBP1		-3.1381311	
CCL7		-3.1445138	
ALDH1L2		-3.147157	
KCNN2		-3.1486228	
CLEC1A		-3.1509748	
GREB1L		-3.1511898	
SEMA5B		-3.1578286	
AMPD1		-3.1593726	
PARVB		-3.1648872	
HSPB2		-3.171955	
CLEC5A		-3.1730497	
CHAF1B		-3.1746697	
CCDC102B		-3.1751578	
RTP5		-3.175828	
DCANP1		-3.1766915	
CAD		-3.1777132	
MPO		-3.1787577	
GPM6A		-3.1818364	
RPLP0P2		-3.1857502	
FCGR2B		-3.1887963	
SYP		-3.1894302	
ACTA2		-3.189468	
PALD1		-3.189701	
PGM5		-3.1932843	
ECT2		-3.193302	
DYRK3		-3.193325	
TMEM2		-3.1938617	
TBXA2R		-3.1942286	
GLI1		-3.1944315	
TRIM6		-3.1992974	
LOC100129034		-3.2018077	
ABCA8		-3.2019403	
SECTM1		-3.2025623	
POLE3		-3.2091897	
SCTR		-3.2125323	
COL4A2		-3.2157037	
SRGAP2		-3.215759	
SARDH		-3.2190306	
ENTPD1		-3.2196803	
TMEM38A		-3.2221417	
MATN3		-3.2231557	
MELK		-3.2285266	
SPEF1		-3.2291534	
RFPL1S		-3.2298493	
TDGF1		-3.230723	
NMT2		-3.2318294	
FANCB		-3.234685	
IL12RB1		-3.2347178	
KCNJ5		-3.2351985	
SIGLEC9		-3.2390711	
CNDP1		-3.2415183	
JAM2		-3.2426693	
C11orf53		-3.2501833	
PTGFR		-3.2538977	
C4BPA		-3.2570505	
HIST1H2AM		-3.260663	
SLFN13		-3.2607853	
RASL11A		-3.2623768	
LURAP1		-3.2668424	
ACSL4		-3.2722712	
FANCA		-3.2749522	
TAGAP		-3.275111	
LINC01124		-3.2759802	
MAB21L1		-3.2788234	
SERPINA1		-3.2810845	
MBNL1-AS1		-3.2811515	
DGKB		-3.2822344	
KCNC1		-3.2852604	
ACOT7		-3.289212	
NRIP3		-3.2900836	
HLA-DQB1		-3.2909338	
SPECC1L		-3.2974193	
NLRC3		-3.2994196	
MGP		-3.300518	
DMC1		-3.306705	
DOC2A		-3.3079262	
MYO16		-3.3122392	
